ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
396	indv	4-rs	left	dlh1	classification	_smote	simplernn	True	1000	None
397	indv	4-rs	left	dlh2	classification	_None	lstm	True	1000	None
398	indv	4-rs	left	dlh2	classification	_None	ann	True	1000	None
399	indv	4-rs	left	dlh2	classification	_None	simplernn	True	1000	None
400	indv	4-rs	left	dlh2	classification	_downsample	lstm	True	1000	None
401	indv	4-rs	left	dlh2	classification	_downsample	ann	True	1000	None
402	indv	4-rs	left	dlh2	classification	_downsample	simplernn	True	1000	None
403	indv	4-rs	left	dlh2	classification	_smote	lstm	True	1000	None
404	indv	4-rs	left	dlh2	classification	_smote	ann	True	1000	None
405	indv	4-rs	left	dlh2	classification	_smote	simplernn	True	1000	None
406	indv	41-pk	left	dlh0	classification	_None	lstm	True	1000	None
407	indv	41-pk	left	dlh0	classification	_None	ann	True	1000	None
408	indv	41-pk	left	dlh0	classification	_None	simplernn	True	1000	None
409	indv	41-pk	left	dlh0	classification	_downsample	lstm	True	1000	None
410	indv	41-pk	left	dlh0	classification	_downsample	ann	True	1000	None
411	indv	41-pk	left	dlh0	classification	_downsample	simplernn	True	1000	None
412	indv	41-pk	left	dlh0	classification	_smote	lstm	True	1000	None
413	indv	41-pk	left	dlh0	classification	_smote	ann	True	1000	None
414	indv	41-pk	left	dlh0	classification	_smote	simplernn	True	1000	None
415	indv	41-pk	left	dlh1	classification	_None	lstm	True	1000	None
416	indv	41-pk	left	dlh1	classification	_None	ann	True	1000	None
417	indv	41-pk	left	dlh1	classification	_None	simplernn	True	1000	None
418	indv	41-pk	left	dlh1	classification	_downsample	lstm	True	1000	None
419	indv	41-pk	left	dlh1	classification	_downsample	ann	True	1000	None
420	indv	41-pk	left	dlh1	classification	_downsample	simplernn	True	1000	None
421	indv	41-pk	left	dlh1	classification	_smote	lstm	True	1000	None
422	indv	41-pk	left	dlh1	classification	_smote	ann	True	1000	None
423	indv	41-pk	left	dlh1	classification	_smote	simplernn	True	1000	None
424	indv	41-pk	left	dlh2	classification	_None	lstm	True	1000	None
425	indv	41-pk	left	dlh2	classification	_None	ann	True	1000	None
426	indv	41-pk	left	dlh2	classification	_None	simplernn	True	1000	None
427	indv	41-pk	left	dlh2	classification	_downsample	lstm	True	1000	None
428	indv	41-pk	left	dlh2	classification	_downsample	ann	True	1000	None
429	indv	41-pk	left	dlh2	classification	_downsample	simplernn	True	1000	None
430	indv	41-pk	left	dlh2	classification	_smote	lstm	True	1000	None
431	indv	41-pk	left	dlh2	classification	_smote	ann	True	1000	None
432	indv	41-pk	left	dlh2	classification	_smote	simplernn	True	1000	None
433	indv	43-cm	left	dlh0	classification	_None	lstm	True	1000	None
434	indv	43-cm	left	dlh0	classification	_None	ann	True	1000	None
435	indv	43-cm	left	dlh0	classification	_None	simplernn	True	1000	None
436	indv	43-cm	left	dlh0	classification	_downsample	lstm	True	1000	None
437	indv	43-cm	left	dlh0	classification	_downsample	ann	True	1000	None
438	indv	43-cm	left	dlh0	classification	_downsample	simplernn	True	1000	None
439	indv	43-cm	left	dlh0	classification	_smote	lstm	True	1000	None
440	indv	43-cm	left	dlh0	classification	_smote	ann	True	1000	None
441	indv	43-cm	left	dlh0	classification	_smote	simplernn	True	1000	None
442	indv	43-cm	left	dlh1	classification	_None	lstm	True	1000	None
443	indv	43-cm	left	dlh1	classification	_None	ann	True	1000	None
444	indv	43-cm	left	dlh1	classification	_None	simplernn	True	1000	None
445	indv	43-cm	left	dlh1	classification	_downsample	lstm	True	1000	None
446	indv	43-cm	left	dlh1	classification	_downsample	ann	True	1000	None
447	indv	43-cm	left	dlh1	classification	_downsample	simplernn	True	1000	None
448	indv	43-cm	left	dlh1	classification	_smote	lstm	True	1000	None
449	indv	43-cm	left	dlh1	classification	_smote	ann	True	1000	None
450	indv	43-cm	left	dlh1	classification	_smote	simplernn	True	1000	None
451	indv	43-cm	left	dlh2	classification	_None	lstm	True	1000	None
452	indv	43-cm	left	dlh2	classification	_None	ann	True	1000	None
453	indv	43-cm	left	dlh2	classification	_None	simplernn	True	1000	None
454	indv	43-cm	left	dlh2	classification	_downsample	lstm	True	1000	None
455	indv	43-cm	left	dlh2	classification	_downsample	ann	True	1000	None
456	indv	43-cm	left	dlh2	classification	_downsample	simplernn	True	1000	None
457	indv	43-cm	left	dlh2	classification	_smote	lstm	True	1000	None
458	indv	43-cm	left	dlh2	classification	_smote	ann	True	1000	None
459	indv	43-cm	left	dlh2	classification	_smote	simplernn	True	1000	None
460	indv	7-sb	left	dlh0	classification	_None	lstm	True	1000	None
461	indv	7-sb	left	dlh0	classification	_None	ann	True	1000	None
462	indv	7-sb	left	dlh0	classification	_None	simplernn	True	1000	None
463	indv	7-sb	left	dlh0	classification	_downsample	lstm	True	1000	None
464	indv	7-sb	left	dlh0	classification	_downsample	ann	True	1000	None
465	indv	7-sb	left	dlh0	classification	_downsample	simplernn	True	1000	None
466	indv	7-sb	left	dlh0	classification	_smote	lstm	True	1000	None
467	indv	7-sb	left	dlh0	classification	_smote	ann	True	1000	None
468	indv	7-sb	left	dlh0	classification	_smote	simplernn	True	1000	None
469	indv	7-sb	left	dlh1	classification	_None	lstm	True	1000	None
470	indv	7-sb	left	dlh1	classification	_None	ann	True	1000	None
471	indv	7-sb	left	dlh1	classification	_None	simplernn	True	1000	None
472	indv	7-sb	left	dlh1	classification	_downsample	lstm	True	1000	None
473	indv	7-sb	left	dlh1	classification	_downsample	ann	True	1000	None
474	indv	7-sb	left	dlh1	classification	_downsample	simplernn	True	1000	None
475	indv	7-sb	left	dlh1	classification	_smote	lstm	True	1000	None
476	indv	7-sb	left	dlh1	classification	_smote	ann	True	1000	None
477	indv	7-sb	left	dlh1	classification	_smote	simplernn	True	1000	None
478	indv	7-sb	left	dlh2	classification	_None	lstm	True	1000	None
479	indv	7-sb	left	dlh2	classification	_None	ann	True	1000	None
480	indv	7-sb	left	dlh2	classification	_None	simplernn	True	1000	None
481	indv	7-sb	left	dlh2	classification	_downsample	lstm	True	1000	None
482	indv	7-sb	left	dlh2	classification	_downsample	ann	True	1000	None
483	indv	7-sb	left	dlh2	classification	_downsample	simplernn	True	1000	None
484	indv	7-sb	left	dlh2	classification	_smote	lstm	True	1000	None
485	indv	7-sb	left	dlh2	classification	_smote	ann	True	1000	None
486	indv	7-sb	left	dlh2	classification	_smote	simplernn	True	1000	None
487	general	3-jk	left	dlh0	classification	_None	lstm	True	1000	None
488	general	3-jk	left	dlh0	classification	_None	ann	True	1000	None
489	general	3-jk	left	dlh0	classification	_None	simplernn	True	1000	None
490	general	3-jk	left	dlh0	classification	_downsample	lstm	True	1000	None
491	general	3-jk	left	dlh0	classification	_downsample	ann	True	1000	None
492	general	3-jk	left	dlh0	classification	_downsample	simplernn	True	1000	None
493	general	3-jk	left	dlh0	classification	_smote	lstm	True	1000	None
494	general	3-jk	left	dlh0	classification	_smote	ann	True	1000	None
495	general	3-jk	left	dlh0	classification	_smote	simplernn	True	1000	None
496	general	3-jk	left	dlh1	classification	_None	lstm	True	1000	None
497	general	3-jk	left	dlh1	classification	_None	ann	True	1000	None
498	general	3-jk	left	dlh1	classification	_None	simplernn	True	1000	None
499	general	3-jk	left	dlh1	classification	_downsample	lstm	True	1000	None
500	general	3-jk	left	dlh1	classification	_downsample	ann	True	1000	None
501	general	3-jk	left	dlh1	classification	_downsample	simplernn	True	1000	None
502	general	3-jk	left	dlh1	classification	_smote	lstm	True	1000	None
503	general	3-jk	left	dlh1	classification	_smote	ann	True	1000	None
504	general	3-jk	left	dlh1	classification	_smote	simplernn	True	1000	None
505	general	3-jk	left	dlh2	classification	_None	lstm	True	1000	None
506	general	3-jk	left	dlh2	classification	_None	ann	True	1000	None
507	general	3-jk	left	dlh2	classification	_None	simplernn	True	1000	None
508	general	3-jk	left	dlh2	classification	_downsample	lstm	True	1000	None
509	general	3-jk	left	dlh2	classification	_downsample	ann	True	1000	None
510	general	3-jk	left	dlh2	classification	_downsample	simplernn	True	1000	None
511	general	3-jk	left	dlh2	classification	_smote	lstm	True	1000	None
512	general	3-jk	left	dlh2	classification	_smote	ann	True	1000	None
513	general	3-jk	left	dlh2	classification	_smote	simplernn	True	1000	None
514	general	1-sf	left	dlh0	classification	_None	lstm	True	1000	None
515	general	1-sf	left	dlh0	classification	_None	ann	True	1000	None
516	general	1-sf	left	dlh0	classification	_None	simplernn	True	1000	None
517	general	1-sf	left	dlh0	classification	_downsample	lstm	True	1000	None
518	general	1-sf	left	dlh0	classification	_downsample	ann	True	1000	None
519	general	1-sf	left	dlh0	classification	_downsample	simplernn	True	1000	None
520	general	1-sf	left	dlh0	classification	_smote	lstm	True	1000	None
521	general	1-sf	left	dlh0	classification	_smote	ann	True	1000	None
522	general	1-sf	left	dlh0	classification	_smote	simplernn	True	1000	None
523	general	1-sf	left	dlh1	classification	_None	lstm	True	1000	None
524	general	1-sf	left	dlh1	classification	_None	ann	True	1000	None
525	general	1-sf	left	dlh1	classification	_None	simplernn	True	1000	None
526	general	1-sf	left	dlh1	classification	_downsample	lstm	True	1000	None
527	general	1-sf	left	dlh1	classification	_downsample	ann	True	1000	None
528	general	1-sf	left	dlh1	classification	_downsample	simplernn	True	1000	None
529	general	1-sf	left	dlh1	classification	_smote	lstm	True	1000	None
530	general	1-sf	left	dlh1	classification	_smote	ann	True	1000	None
531	general	1-sf	left	dlh1	classification	_smote	simplernn	True	1000	None
532	general	1-sf	left	dlh2	classification	_None	lstm	True	1000	None
533	general	1-sf	left	dlh2	classification	_None	ann	True	1000	None
534	general	1-sf	left	dlh2	classification	_None	simplernn	True	1000	None
535	general	1-sf	left	dlh2	classification	_downsample	lstm	True	1000	None
536	general	1-sf	left	dlh2	classification	_downsample	ann	True	1000	None
537	general	1-sf	left	dlh2	classification	_downsample	simplernn	True	1000	None
538	general	1-sf	left	dlh2	classification	_smote	lstm	True	1000	None
539	general	1-sf	left	dlh2	classification	_smote	ann	True	1000	None
540	general	1-sf	left	dlh2	classification	_smote	simplernn	True	1000	None
541	general	10-rc	left	dlh0	classification	_None	lstm	True	1000	None
542	general	10-rc	left	dlh0	classification	_None	ann	True	1000	None
543	general	10-rc	left	dlh0	classification	_None	simplernn	True	1000	None
544	general	10-rc	left	dlh0	classification	_downsample	lstm	True	1000	None
545	general	10-rc	left	dlh0	classification	_downsample	ann	True	1000	None
546	general	10-rc	left	dlh0	classification	_downsample	simplernn	True	1000	None
547	general	10-rc	left	dlh0	classification	_smote	lstm	True	1000	None
548	general	10-rc	left	dlh0	classification	_smote	ann	True	1000	None
549	general	10-rc	left	dlh0	classification	_smote	simplernn	True	1000	None
550	general	10-rc	left	dlh1	classification	_None	lstm	True	1000	None
551	general	10-rc	left	dlh1	classification	_None	ann	True	1000	None
552	general	10-rc	left	dlh1	classification	_None	simplernn	True	1000	None
553	general	10-rc	left	dlh1	classification	_downsample	lstm	True	1000	None
554	general	10-rc	left	dlh1	classification	_downsample	ann	True	1000	None
555	general	10-rc	left	dlh1	classification	_downsample	simplernn	True	1000	None
556	general	10-rc	left	dlh1	classification	_smote	lstm	True	1000	None
557	general	10-rc	left	dlh1	classification	_smote	ann	True	1000	None
558	general	10-rc	left	dlh1	classification	_smote	simplernn	True	1000	None
559	general	10-rc	left	dlh2	classification	_None	lstm	True	1000	None
560	general	10-rc	left	dlh2	classification	_None	ann	True	1000	None
561	general	10-rc	left	dlh2	classification	_None	simplernn	True	1000	None
562	general	10-rc	left	dlh2	classification	_downsample	lstm	True	1000	None
563	general	10-rc	left	dlh2	classification	_downsample	ann	True	1000	None
564	general	10-rc	left	dlh2	classification	_downsample	simplernn	True	1000	None
565	general	10-rc	left	dlh2	classification	_smote	lstm	True	1000	None
566	general	10-rc	left	dlh2	classification	_smote	ann	True	1000	None
567	general	10-rc	left	dlh2	classification	_smote	simplernn	True	1000	None
568	general	12-mb	left	dlh0	classification	_None	lstm	True	1000	None
569	general	12-mb	left	dlh0	classification	_None	ann	True	1000	None
570	general	12-mb	left	dlh0	classification	_None	simplernn	True	1000	None
571	general	12-mb	left	dlh0	classification	_downsample	lstm	True	1000	None
572	general	12-mb	left	dlh0	classification	_downsample	ann	True	1000	None
573	general	12-mb	left	dlh0	classification	_downsample	simplernn	True	1000	None
574	general	12-mb	left	dlh0	classification	_smote	lstm	True	1000	None
575	general	12-mb	left	dlh0	classification	_smote	ann	True	1000	None
576	general	12-mb	left	dlh0	classification	_smote	simplernn	True	1000	None
577	general	12-mb	left	dlh1	classification	_None	lstm	True	1000	None
578	general	12-mb	left	dlh1	classification	_None	ann	True	1000	None
579	general	12-mb	left	dlh1	classification	_None	simplernn	True	1000	None
580	general	12-mb	left	dlh1	classification	_downsample	lstm	True	1000	None
581	general	12-mb	left	dlh1	classification	_downsample	ann	True	1000	None
582	general	12-mb	left	dlh1	classification	_downsample	simplernn	True	1000	None
583	general	12-mb	left	dlh1	classification	_smote	lstm	True	1000	None
584	general	12-mb	left	dlh1	classification	_smote	ann	True	1000	None
585	general	12-mb	left	dlh1	classification	_smote	simplernn	True	1000	None
586	general	12-mb	left	dlh2	classification	_None	lstm	True	1000	None
587	general	12-mb	left	dlh2	classification	_None	ann	True	1000	None
588	general	12-mb	left	dlh2	classification	_None	simplernn	True	1000	None
589	general	12-mb	left	dlh2	classification	_downsample	lstm	True	1000	None
590	general	12-mb	left	dlh2	classification	_downsample	ann	True	1000	None
591	general	12-mb	left	dlh2	classification	_downsample	simplernn	True	1000	None
592	general	12-mb	left	dlh2	classification	_smote	lstm	True	1000	None
593	general	12-mb	left	dlh2	classification	_smote	ann	True	1000	None
594	general	12-mb	left	dlh2	classification	_smote	simplernn	True	1000	None
595	general	17-sb	left	dlh0	classification	_None	lstm	True	1000	None
596	general	17-sb	left	dlh0	classification	_None	ann	True	1000	None
597	general	17-sb	left	dlh0	classification	_None	simplernn	True	1000	None
598	general	17-sb	left	dlh0	classification	_downsample	lstm	True	1000	None
599	general	17-sb	left	dlh0	classification	_downsample	ann	True	1000	None
600	general	17-sb	left	dlh0	classification	_downsample	simplernn	True	1000	None
601	general	17-sb	left	dlh0	classification	_smote	lstm	True	1000	None
602	general	17-sb	left	dlh0	classification	_smote	ann	True	1000	None
603	general	17-sb	left	dlh0	classification	_smote	simplernn	True	1000	None
604	general	17-sb	left	dlh1	classification	_None	lstm	True	1000	None
605	general	17-sb	left	dlh1	classification	_None	ann	True	1000	None
606	general	17-sb	left	dlh1	classification	_None	simplernn	True	1000	None
607	general	17-sb	left	dlh1	classification	_downsample	lstm	True	1000	None
608	general	17-sb	left	dlh1	classification	_downsample	ann	True	1000	None
609	general	17-sb	left	dlh1	classification	_downsample	simplernn	True	1000	None
610	general	17-sb	left	dlh1	classification	_smote	lstm	True	1000	None
611	general	17-sb	left	dlh1	classification	_smote	ann	True	1000	None
612	general	17-sb	left	dlh1	classification	_smote	simplernn	True	1000	None
613	general	17-sb	left	dlh2	classification	_None	lstm	True	1000	None
614	general	17-sb	left	dlh2	classification	_None	ann	True	1000	None
615	general	17-sb	left	dlh2	classification	_None	simplernn	True	1000	None
616	general	17-sb	left	dlh2	classification	_downsample	lstm	True	1000	None
617	general	17-sb	left	dlh2	classification	_downsample	ann	True	1000	None
618	general	17-sb	left	dlh2	classification	_downsample	simplernn	True	1000	None
619	general	17-sb	left	dlh2	classification	_smote	lstm	True	1000	None
620	general	17-sb	left	dlh2	classification	_smote	ann	True	1000	None
621	general	17-sb	left	dlh2	classification	_smote	simplernn	True	1000	None
622	general	19-me	left	dlh0	classification	_None	lstm	True	1000	None
623	general	19-me	left	dlh0	classification	_None	ann	True	1000	None
624	general	19-me	left	dlh0	classification	_None	simplernn	True	1000	None
625	general	19-me	left	dlh0	classification	_downsample	lstm	True	1000	None
626	general	19-me	left	dlh0	classification	_downsample	ann	True	1000	None
627	general	19-me	left	dlh0	classification	_downsample	simplernn	True	1000	None
628	general	19-me	left	dlh0	classification	_smote	lstm	True	1000	None
629	general	19-me	left	dlh0	classification	_smote	ann	True	1000	None
630	general	19-me	left	dlh0	classification	_smote	simplernn	True	1000	None
631	general	19-me	left	dlh1	classification	_None	lstm	True	1000	None
632	general	19-me	left	dlh1	classification	_None	ann	True	1000	None
633	general	19-me	left	dlh1	classification	_None	simplernn	True	1000	None
634	general	19-me	left	dlh1	classification	_downsample	lstm	True	1000	None
635	general	19-me	left	dlh1	classification	_downsample	ann	True	1000	None
636	general	19-me	left	dlh1	classification	_downsample	simplernn	True	1000	None
637	general	19-me	left	dlh1	classification	_smote	lstm	True	1000	None
638	general	19-me	left	dlh1	classification	_smote	ann	True	1000	None
639	general	19-me	left	dlh1	classification	_smote	simplernn	True	1000	None
640	general	19-me	left	dlh2	classification	_None	lstm	True	1000	None
641	general	19-me	left	dlh2	classification	_None	ann	True	1000	None
642	general	19-me	left	dlh2	classification	_None	simplernn	True	1000	None
643	general	19-me	left	dlh2	classification	_downsample	lstm	True	1000	None
644	general	19-me	left	dlh2	classification	_downsample	ann	True	1000	None
645	general	19-me	left	dlh2	classification	_downsample	simplernn	True	1000	None
646	general	19-me	left	dlh2	classification	_smote	lstm	True	1000	None
647	general	19-me	left	dlh2	classification	_smote	ann	True	1000	None
648	general	19-me	left	dlh2	classification	_smote	simplernn	True	1000	None
649	general	2-bd	left	dlh0	classification	_None	lstm	True	1000	None
650	general	2-bd	left	dlh0	classification	_None	ann	True	1000	None
651	general	2-bd	left	dlh0	classification	_None	simplernn	True	1000	None
652	general	2-bd	left	dlh0	classification	_downsample	lstm	True	1000	None
653	general	2-bd	left	dlh0	classification	_downsample	ann	True	1000	None
654	general	2-bd	left	dlh0	classification	_downsample	simplernn	True	1000	None
655	general	2-bd	left	dlh0	classification	_smote	lstm	True	1000	None
656	general	2-bd	left	dlh0	classification	_smote	ann	True	1000	None
657	general	2-bd	left	dlh0	classification	_smote	simplernn	True	1000	None
658	general	2-bd	left	dlh1	classification	_None	lstm	True	1000	None
659	general	2-bd	left	dlh1	classification	_None	ann	True	1000	None
660	general	2-bd	left	dlh1	classification	_None	simplernn	True	1000	None
661	general	2-bd	left	dlh1	classification	_downsample	lstm	True	1000	None
662	general	2-bd	left	dlh1	classification	_downsample	ann	True	1000	None
663	general	2-bd	left	dlh1	classification	_downsample	simplernn	True	1000	None
664	general	2-bd	left	dlh1	classification	_smote	lstm	True	1000	None
665	general	2-bd	left	dlh1	classification	_smote	ann	True	1000	None
666	general	2-bd	left	dlh1	classification	_smote	simplernn	True	1000	None
667	general	2-bd	left	dlh2	classification	_None	lstm	True	1000	None
668	general	2-bd	left	dlh2	classification	_None	ann	True	1000	None
669	general	2-bd	left	dlh2	classification	_None	simplernn	True	1000	None
670	general	2-bd	left	dlh2	classification	_downsample	lstm	True	1000	None
671	general	2-bd	left	dlh2	classification	_downsample	ann	True	1000	None
672	general	2-bd	left	dlh2	classification	_downsample	simplernn	True	1000	None
673	general	2-bd	left	dlh2	classification	_smote	lstm	True	1000	None
674	general	2-bd	left	dlh2	classification	_smote	ann	True	1000	None
675	general	2-bd	left	dlh2	classification	_smote	simplernn	True	1000	None
676	general	22-ap	left	dlh0	classification	_None	lstm	True	1000	None
677	general	22-ap	left	dlh0	classification	_None	ann	True	1000	None
678	general	22-ap	left	dlh0	classification	_None	simplernn	True	1000	None
679	general	22-ap	left	dlh0	classification	_downsample	lstm	True	1000	None
680	general	22-ap	left	dlh0	classification	_downsample	ann	True	1000	None
681	general	22-ap	left	dlh0	classification	_downsample	simplernn	True	1000	None
682	general	22-ap	left	dlh0	classification	_smote	lstm	True	1000	None
683	general	22-ap	left	dlh0	classification	_smote	ann	True	1000	None
684	general	22-ap	left	dlh0	classification	_smote	simplernn	True	1000	None
685	general	22-ap	left	dlh1	classification	_None	lstm	True	1000	None
686	general	22-ap	left	dlh1	classification	_None	ann	True	1000	None
687	general	22-ap	left	dlh1	classification	_None	simplernn	True	1000	None
688	general	22-ap	left	dlh1	classification	_downsample	lstm	True	1000	None
689	general	22-ap	left	dlh1	classification	_downsample	ann	True	1000	None
690	general	22-ap	left	dlh1	classification	_downsample	simplernn	True	1000	None
691	general	22-ap	left	dlh1	classification	_smote	lstm	True	1000	None
692	general	22-ap	left	dlh1	classification	_smote	ann	True	1000	None
693	general	22-ap	left	dlh1	classification	_smote	simplernn	True	1000	None
694	general	22-ap	left	dlh2	classification	_None	lstm	True	1000	None
695	general	22-ap	left	dlh2	classification	_None	ann	True	1000	None
696	general	22-ap	left	dlh2	classification	_None	simplernn	True	1000	None
697	general	22-ap	left	dlh2	classification	_downsample	lstm	True	1000	None
698	general	22-ap	left	dlh2	classification	_downsample	ann	True	1000	None
699	general	22-ap	left	dlh2	classification	_downsample	simplernn	True	1000	None
700	general	22-ap	left	dlh2	classification	_smote	lstm	True	1000	None
701	general	22-ap	left	dlh2	classification	_smote	ann	True	1000	None
702	general	22-ap	left	dlh2	classification	_smote	simplernn	True	1000	None
703	general	26-tc	left	dlh0	classification	_None	lstm	True	1000	None
704	general	26-tc	left	dlh0	classification	_None	ann	True	1000	None
705	general	26-tc	left	dlh0	classification	_None	simplernn	True	1000	None
706	general	26-tc	left	dlh0	classification	_downsample	lstm	True	1000	None
707	general	26-tc	left	dlh0	classification	_downsample	ann	True	1000	None
708	general	26-tc	left	dlh0	classification	_downsample	simplernn	True	1000	None
709	general	26-tc	left	dlh0	classification	_smote	lstm	True	1000	None
710	general	26-tc	left	dlh0	classification	_smote	ann	True	1000	None
711	general	26-tc	left	dlh0	classification	_smote	simplernn	True	1000	None
712	general	26-tc	left	dlh1	classification	_None	lstm	True	1000	None
713	general	26-tc	left	dlh1	classification	_None	ann	True	1000	None
714	general	26-tc	left	dlh1	classification	_None	simplernn	True	1000	None
715	general	26-tc	left	dlh1	classification	_downsample	lstm	True	1000	None
716	general	26-tc	left	dlh1	classification	_downsample	ann	True	1000	None
717	general	26-tc	left	dlh1	classification	_downsample	simplernn	True	1000	None
718	general	26-tc	left	dlh1	classification	_smote	lstm	True	1000	None
719	general	26-tc	left	dlh1	classification	_smote	ann	True	1000	None
720	general	26-tc	left	dlh1	classification	_smote	simplernn	True	1000	None
721	general	26-tc	left	dlh2	classification	_None	lstm	True	1000	None
722	general	26-tc	left	dlh2	classification	_None	ann	True	1000	None
723	general	26-tc	left	dlh2	classification	_None	simplernn	True	1000	None
724	general	26-tc	left	dlh2	classification	_downsample	lstm	True	1000	None
725	general	26-tc	left	dlh2	classification	_downsample	ann	True	1000	None
726	general	26-tc	left	dlh2	classification	_downsample	simplernn	True	1000	None
727	general	26-tc	left	dlh2	classification	_smote	lstm	True	1000	None
728	general	26-tc	left	dlh2	classification	_smote	ann	True	1000	None
729	general	26-tc	left	dlh2	classification	_smote	simplernn	True	1000	None
730	general	31-ns	left	dlh0	classification	_None	lstm	True	1000	None
731	general	31-ns	left	dlh0	classification	_None	ann	True	1000	None
732	general	31-ns	left	dlh0	classification	_None	simplernn	True	1000	None
733	general	31-ns	left	dlh0	classification	_downsample	lstm	True	1000	None
734	general	31-ns	left	dlh0	classification	_downsample	ann	True	1000	None
735	general	31-ns	left	dlh0	classification	_downsample	simplernn	True	1000	None
736	general	31-ns	left	dlh0	classification	_smote	lstm	True	1000	None
737	general	31-ns	left	dlh0	classification	_smote	ann	True	1000	None
738	general	31-ns	left	dlh0	classification	_smote	simplernn	True	1000	None
739	general	31-ns	left	dlh1	classification	_None	lstm	True	1000	None
740	general	31-ns	left	dlh1	classification	_None	ann	True	1000	None
741	general	31-ns	left	dlh1	classification	_None	simplernn	True	1000	None
742	general	31-ns	left	dlh1	classification	_downsample	lstm	True	1000	None
743	general	31-ns	left	dlh1	classification	_downsample	ann	True	1000	None
744	general	31-ns	left	dlh1	classification	_downsample	simplernn	True	1000	None
745	general	31-ns	left	dlh1	classification	_smote	lstm	True	1000	None
746	general	31-ns	left	dlh1	classification	_smote	ann	True	1000	None
747	general	31-ns	left	dlh1	classification	_smote	simplernn	True	1000	None
748	general	31-ns	left	dlh2	classification	_None	lstm	True	1000	None
749	general	31-ns	left	dlh2	classification	_None	ann	True	1000	None
750	general	31-ns	left	dlh2	classification	_None	simplernn	True	1000	None
751	general	31-ns	left	dlh2	classification	_downsample	lstm	True	1000	None
752	general	31-ns	left	dlh2	classification	_downsample	ann	True	1000	None
753	general	31-ns	left	dlh2	classification	_downsample	simplernn	True	1000	None
754	general	31-ns	left	dlh2	classification	_smote	lstm	True	1000	None
755	general	31-ns	left	dlh2	classification	_smote	ann	True	1000	None
756	general	31-ns	left	dlh2	classification	_smote	simplernn	True	1000	None
757	general	32-rf	left	dlh0	classification	_None	lstm	True	1000	None
758	general	32-rf	left	dlh0	classification	_None	ann	True	1000	None
759	general	32-rf	left	dlh0	classification	_None	simplernn	True	1000	None
760	general	32-rf	left	dlh0	classification	_downsample	lstm	True	1000	None
761	general	32-rf	left	dlh0	classification	_downsample	ann	True	1000	None
762	general	32-rf	left	dlh0	classification	_downsample	simplernn	True	1000	None
763	general	32-rf	left	dlh0	classification	_smote	lstm	True	1000	None
764	general	32-rf	left	dlh0	classification	_smote	ann	True	1000	None
765	general	32-rf	left	dlh0	classification	_smote	simplernn	True	1000	None
766	general	32-rf	left	dlh1	classification	_None	lstm	True	1000	None
767	general	32-rf	left	dlh1	classification	_None	ann	True	1000	None
768	general	32-rf	left	dlh1	classification	_None	simplernn	True	1000	None
769	general	32-rf	left	dlh1	classification	_downsample	lstm	True	1000	None
770	general	32-rf	left	dlh1	classification	_downsample	ann	True	1000	None
771	general	32-rf	left	dlh1	classification	_downsample	simplernn	True	1000	None
772	general	32-rf	left	dlh1	classification	_smote	lstm	True	1000	None
773	general	32-rf	left	dlh1	classification	_smote	ann	True	1000	None
774	general	32-rf	left	dlh1	classification	_smote	simplernn	True	1000	None
775	general	32-rf	left	dlh2	classification	_None	lstm	True	1000	None
776	general	32-rf	left	dlh2	classification	_None	ann	True	1000	None
777	general	32-rf	left	dlh2	classification	_None	simplernn	True	1000	None
778	general	32-rf	left	dlh2	classification	_downsample	lstm	True	1000	None
779	general	32-rf	left	dlh2	classification	_downsample	ann	True	1000	None
780	general	32-rf	left	dlh2	classification	_downsample	simplernn	True	1000	None
781	general	32-rf	left	dlh2	classification	_smote	lstm	True	1000	None
782	general	32-rf	left	dlh2	classification	_smote	ann	True	1000	None
783	general	32-rf	left	dlh2	classification	_smote	simplernn	True	1000	None
784	general	36-af	left	dlh0	classification	_None	lstm	True	1000	None
785	general	36-af	left	dlh0	classification	_None	ann	True	1000	None
786	general	36-af	left	dlh0	classification	_None	simplernn	True	1000	None
787	general	36-af	left	dlh0	classification	_downsample	lstm	True	1000	None
788	general	36-af	left	dlh0	classification	_downsample	ann	True	1000	None
789	general	36-af	left	dlh0	classification	_downsample	simplernn	True	1000	None
790	general	36-af	left	dlh0	classification	_smote	lstm	True	1000	None
791	general	36-af	left	dlh0	classification	_smote	ann	True	1000	None
792	general	36-af	left	dlh0	classification	_smote	simplernn	True	1000	None
793	general	36-af	left	dlh1	classification	_None	lstm	True	1000	None
794	general	36-af	left	dlh1	classification	_None	ann	True	1000	None
795	general	36-af	left	dlh1	classification	_None	simplernn	True	1000	None
796	general	36-af	left	dlh1	classification	_downsample	lstm	True	1000	None
797	general	36-af	left	dlh1	classification	_downsample	ann	True	1000	None
798	general	36-af	left	dlh1	classification	_downsample	simplernn	True	1000	None
799	general	36-af	left	dlh1	classification	_smote	lstm	True	1000	None
800	general	36-af	left	dlh1	classification	_smote	ann	True	1000	None
801	general	36-af	left	dlh1	classification	_smote	simplernn	True	1000	None
802	general	36-af	left	dlh2	classification	_None	lstm	True	1000	None
803	general	36-af	left	dlh2	classification	_None	ann	True	1000	None
